id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
BQ7KLkcL6FYqhfh894-ISA,somaek-boston,Somaek,https://s3-media2.fl.yelpcdn.com/bphoto/GwvViJxnteSQfsHSsTOOxw/o.jpg,False,https://www.yelp.com/biz/somaek-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,20,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 42.355284, 'longitude': -71.062563}",[],,"{'address1': '11 Temple Pl', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02111', 'country': 'US', 'state': 'MA', 'display_address': ['11 Temple Pl', 'Boston, MA 02111']}",+18574499003,(857) 449-9003,3144.3560071712864,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
87bddi8NSl2a9vnki2Ii_g,gopchang-story-boston,Gopchang Story,https://s3-media4.fl.yelpcdn.com/bphoto/Cz5kgyIn7g4oesaLTxC2vA/o.jpg,False,https://www.yelp.com/biz/gopchang-story-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,116,"[{'alias': 'korean', 'title': 'Korean'}]",3.6,"{'latitude': 42.352, 'longitude': -71.11969}",[],$$$,"{'address1': '973 Commonwealth Ave', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['973 Commonwealth Ave', 'Boston, MA 02215']}",+16172088276,(617) 208-8276,2092.490837817929,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.gopchangboston.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
8jxuIcCA4muy2j83X-DnIA,kaju-tofu-house-boston,Kaju Tofu House,https://s3-media1.fl.yelpcdn.com/bphoto/eLji0Kd2t9wBMQxwG1Wy1A/o.jpg,False,https://www.yelp.com/biz/kaju-tofu-house-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,152,"[{'alias': 'korean', 'title': 'Korean'}]",3.7,"{'latitude': 42.34960466045495, 'longitude': -71.0952588}",['delivery'],$$,"{'address1': '636 Beacon St', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02215', 'country': 'US', 'state': 'MA', 'display_address': ['636 Beacon St', 'Boston, MA 02215']}",+16179364252,(617) 936-4252,730.2020324691324,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
xHRsdh_9UlVetHMtRXL4sQ,koreana-cambridge,Koreana,https://s3-media4.fl.yelpcdn.com/bphoto/QaSXbu_uDonrVVFFefKRAw/o.jpg,False,https://www.yelp.com/biz/koreana-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,883,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.4,"{'latitude': 42.36913052251199, 'longitude': -71.101008}","['delivery', 'pickup']",$$$,"{'address1': '158 Prospect St', 'address2': '', 'address3': '', 'city': 'Cambridge', 'zip_code': '02139', 'country': 'US', 'state': 'MA', 'display_address': ['158 Prospect St', 'Cambridge, MA 02139']}",+16175768661,(617) 576-8661,2901.630890303673,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1415', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1415', 'day': 6}, {'is_overnight': False, 'start': '1500', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://koreanaboston.com/menu/all-menu/', 'open24_hours': None, 'waitlist_reservation': None}"
VUg08FbKUpGx7Fu-S1vDuQ,kimchipapi-kitchen-allston,Kimchipapi Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/CtVdJxxpam_c7Y2MVWxgsg/o.jpg,False,https://www.yelp.com/biz/kimchipapi-kitchen-allston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,299,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.3,"{'latitude': 42.3535219, 'longitude': -71.132465}","['delivery', 'pickup']",$$,"{'address1': '81 Harvard Ave', 'address2': '', 'address3': None, 'city': 'Allston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['81 Harvard Ave', 'Allston, MA 02134']}",+16172088005,(617) 208-8005,3120.20005146018,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0030', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.kimchipapi.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
yg1onzPFULGaEFT81CBmeQ,seoul-boston-boston-2,Seoul - Boston,https://s3-media1.fl.yelpcdn.com/bphoto/PumIPOl9SIyiyEmlrVKUWg/o.jpg,False,https://www.yelp.com/biz/seoul-boston-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,369,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.4,"{'latitude': 42.36099, 'longitude': -71.06467}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '156 Cambridge St', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02114', 'country': 'US', 'state': 'MA', 'display_address': ['156 Cambridge St', 'Boston, MA 02114']}",+16179736680,(617) 973-6680,3329.6141159297886,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1230', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1230', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.seoulfoodboston.net/menus', 'open24_hours': None, 'waitlist_reservation': True}"
nPcWI-MITrioVoF1mvAdog,omi-korean-grill-boston,Omi Korean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/qXXA6If7vQRJbMNHmtn20g/o.jpg,False,https://www.yelp.com/biz/omi-korean-grill-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,32,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.1,"{'latitude': 42.34213651463778, 'longitude': -71.08605744434553}",[],,"{'address1': '267 Huntington Ave', 'address2': '', 'address3': None, 'city': 'Boston', 'zip_code': '02115', 'country': 'US', 'state': 'MA', 'display_address': ['267 Huntington Ave', 'Boston, MA 02115']}",+16175798999,(617) 579-8999,920.3249682899941,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.omiboston.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
hlOpjI_5tcbMNBQWEANvxg,hanmaru-allston,Hanmaru,https://s3-media4.fl.yelpcdn.com/bphoto/7id3TLd3pjxkgvTjdyuDHA/o.jpg,False,https://www.yelp.com/biz/hanmaru-allston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,227,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.7,"{'latitude': 42.35146531341845, 'longitude': -71.13134715597864}","['delivery', 'pickup']",$$,"{'address1': '168 Harvard Ave', 'address2': None, 'address3': '', 'city': 'Allston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['168 Harvard Ave', 'Allston, MA 02134']}",+16177797907,(617) 779-7907,2956.048823715203,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://hanmaru.square.site/', 'open24_hours': None, 'waitlist_reservation': True}"
zL2-u9LuxmPzC9d5qnTkvQ,buk-kyung-somerville,Buk Kyung,https://s3-media4.fl.yelpcdn.com/bphoto/jNRLwSvSLZGxcX3iifsi_w/o.jpg,False,https://www.yelp.com/biz/buk-kyung-somerville?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,298,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.7,"{'latitude': 42.3795017685534, 'longitude': -71.0955993}","['delivery', 'pickup']",$$,"{'address1': '9A Union Sq', 'address2': None, 'address3': '', 'city': 'Somerville', 'zip_code': '02143', 'country': 'US', 'state': 'MA', 'display_address': ['9A Union Sq', 'Somerville, MA 02143']}",+16176237220,(617) 623-7220,4039.664630681471,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
JO1aGVtB0TYtunc4Km_-Dg,koy-boston,Koy,https://s3-media1.fl.yelpcdn.com/bphoto/v0b4D2yu0Y8czT9I_hRk7w/o.jpg,False,https://www.yelp.com/biz/koy-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,747,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.9,"{'latitude': 42.3605931357964, 'longitude': -71.056273070639}","['delivery', 'pickup']",$$,"{'address1': '16 North St', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02109', 'country': 'US', 'state': 'MA', 'display_address': ['16 North St', 'Boston, MA 02109']}",+18579911483,(857) 991-1483,3877.591936212201,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.koyboston.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
D10a7MioINrGETJL1MUzKg,kong-dog-somerville,Kong Dog,https://s3-media2.fl.yelpcdn.com/bphoto/7-2JmoOD0QgcMud0opXRjg/o.jpg,False,https://www.yelp.com/biz/kong-dog-somerville?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,105,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.6,"{'latitude': 42.39485, 'longitude': -71.12187}","['delivery', 'pickup']",,"{'address1': '236 Elm St', 'address2': '', 'address3': None, 'city': 'Somerville', 'zip_code': '02144', 'country': 'US', 'state': 'MA', 'display_address': ['236 Elm St', 'Somerville, MA 02144']}",+16177645888,(617) 764-5888,6090.404220258139,"[{'open': [{'is_overnight': False, 'start': '1630', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
IS5oFZcSasAQuaFdiSovOA,perillas-boston-boston-2,Perillas - Boston,https://s3-media4.fl.yelpcdn.com/bphoto/OvhLoy77ptC6mDuZWp3YkA/o.jpg,False,https://www.yelp.com/biz/perillas-boston-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,33,"[{'alias': 'korean', 'title': 'Korean'}]",4.2,"{'latitude': 42.3627322681188, 'longitude': -71.1376957163499}","['delivery', 'pickup']",,"{'address1': '380 Western Ave', 'address2': None, 'address3': '', 'city': 'Boston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['380 Western Ave', 'Boston, MA 02134']}",,,3976.7826060946427,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
hZy1Qyhd9t1vVEXYZRFXyA,korean-garden-restaurant-allston,Korean Garden Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/SNd2xAydK7QHpE2xoWKfUw/o.jpg,False,https://www.yelp.com/biz/korean-garden-restaurant-allston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,322,"[{'alias': 'korean', 'title': 'Korean'}]",3.0,"{'latitude': 42.3524765, 'longitude': -71.1317555}","['delivery', 'pickup']",$$,"{'address1': '122 Harvard Ave', 'address2': '', 'address3': '', 'city': 'Allston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['122 Harvard Ave', 'Allston, MA 02134']}",+16175628989,(617) 562-8989,3016.301816545085,"[{'open': [{'is_overnight': False, 'start': '1155', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
8TiS3Dcur6_SWQnaVIVOxA,myung-dong-1st-ave-allston,Myung Dong 1st Ave,https://s3-media1.fl.yelpcdn.com/bphoto/3GAuYA9npVLsybRO60MSgw/o.jpg,False,https://www.yelp.com/biz/myung-dong-1st-ave-allston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,367,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",3.2,"{'latitude': 42.3533858, 'longitude': -71.13187179508917}","['delivery', 'pickup']",$$,"{'address1': '90 Harvard Ave', 'address2': '', 'address3': '', 'city': 'Allston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['90 Harvard Ave', 'Allston, MA 02134']}",+16172063229,(617) 206-3229,3069.3083614493753,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
pYOy5Dy0ZX2UJt4fNhcstw,bibim-box-cambridge,Bibim Box,https://s3-media2.fl.yelpcdn.com/bphoto/2yFsD2HUoR4J8DR5FHiZ8g/o.jpg,False,https://www.yelp.com/biz/bibim-box-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,2,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 42.35901399999999, 'longitude': -71.0947224}",[],,"{'address1': '84 Mass Ave', 'address2': '', 'address3': None, 'city': 'Cambridge', 'zip_code': '02138', 'country': 'US', 'state': 'MA', 'display_address': ['84 Mass Ave', 'Cambridge, MA 02138']}",+17815615808,(781) 561-5808,1770.8891454708676,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.bibimboxtruck.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
qKcWprJbhkoEaOiDt490sw,woori-arlington,Woori,https://s3-media3.fl.yelpcdn.com/bphoto/LhBBTNAOXwPc3E2C3aOl0w/o.jpg,False,https://www.yelp.com/biz/woori-arlington?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,205,"[{'alias': 'korean', 'title': 'Korean'}]",3.9,"{'latitude': 42.414888292551, 'longitude': -71.1509826779366}",['delivery'],$$,"{'address1': '9 Medford St', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '02474', 'country': 'US', 'state': 'MA', 'display_address': ['9 Medford St', 'Arlington, MA 02474']}",+17816484781,(781) 648-4781,9108.873232211046,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://wooriarlington.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}"
VEMtwJcpKewQB6n3cmCzFg,bab-korean-bistro-malden-malden,BAB Korean Bistro - Malden,https://s3-media4.fl.yelpcdn.com/bphoto/jRPbGzn_uR3QhV2JvAZBiQ/o.jpg,False,https://www.yelp.com/biz/bab-korean-bistro-malden-malden?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,42,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 42.42504, 'longitude': -71.06701}","['delivery', 'pickup']",,"{'address1': '205 Centre St', 'address2': '', 'address3': None, 'city': 'Malden', 'zip_code': '02148', 'country': 'US', 'state': 'MA', 'display_address': ['205 Centre St', 'Malden, MA 02148']}",+17813225333,(781) 322-5333,9425.46211982114,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
BTCBzJp-obIBnmUUHsjRbA,olitoki-boston,OliToki,https://s3-media2.fl.yelpcdn.com/bphoto/TIPciCrEo7mPNdVIQQF4tw/o.jpg,False,https://www.yelp.com/biz/olitoki-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,191,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.1,"{'latitude': 42.352425, 'longitude': -71.128841}","['delivery', 'pickup']",$,"{'address1': '76 Brighton Ave', 'address2': '', 'address3': '', 'city': 'Boston', 'zip_code': '02134', 'country': 'US', 'state': 'MA', 'display_address': ['76 Brighton Ave', 'Boston, MA 02134']}",+16172025038,(617) 202-5038,2796.8246598206692,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
