name,address,review_count,category,rating,Latitude,Longitude,price,display_phone,zip_code,url,image_url
Sushi Kappo,"86 Peterborough St, Boston, MA 02215",118,sushi Sushi Bars poke Poke ramen Ramen,4,42.34311,-71.09889,$$,(857) 263-8168,02215,https://www.yelp.com/biz/sushi-kappo-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/uev7ecou3eb5srkJItw5xQ/o.jpg
Time Out Market Boston,"401 Park Dr, Boston, MA 02215",451,cocktailbars Cocktail Bars desserts Desserts newamerican New American,3.4,42.34469474399352,-71.10273234110784,$$,(978) 393-8088,02215,https://www.yelp.com/biz/time-out-market-boston-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/riVlUVaWK7Bct0T7LfRmmA/o.jpg
Yard House,"126 Brookline Ave, Boston, MA 02215",989,bars Bars newamerican New American vegetarian Vegetarian,3.6,42.34539081535321,-71.1002155103996,$$,(617) 236-4083,02215,https://www.yelp.com/biz/yard-house-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/2xraZ3w9H0rXVN3ljOrDbg/o.jpg
Audubon Boston,"838 Beacon St, Boston, MA 02215",254,tradamerican American bars Bars,4.2,42.347459,-71.10323,$$,(617) 421-1910,02215,https://www.yelp.com/biz/audubon-boston-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/6L8svLqKiMdhhuehn8Y3iQ/o.jpg
Basho Japanese Brasserie,"1338 Boylston St, Boston, MA 02215",586,japanese Japanese sushi Sushi Bars asianfusion Asian Fusion,3.5,42.3441544527467,-71.0985524569737,$$,(617) 262-1338,02215,https://www.yelp.com/biz/basho-japanese-brasserie-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/t_hAmD7AecRoWSbQL3esIA/o.jpg
Tatte Bakery & Cafe,"1352 Boylston St, Boston, MA 02215",212,bakeries Bakeries cafes Cafes,4.2,42.343774922118754,-71.09973684553569,$$,(617) 366-1800,02215,https://www.yelp.com/biz/tatte-bakery-and-cafe-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/nia-ap6WFCcWIV5s4h3cYQ/o.jpg
Sufra Mediterranean Food,"52 Queensberry St, Boston, MA 02215",87,mediterranean Mediterranean halal Halal,4.2,42.34258,-71.09732,,(781) 645-8080,02215,https://www.yelp.com/biz/sufra-mediterranean-food-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/azfRi_H7Q4V3yQaEqVWAGg/o.jpg
Wow Tikka,"84 Peterborough St, Boston, MA 02215",89,indpak Indian,4.7,42.3431544,-71.09882569999999,,(857) 250-2062,02215,https://www.yelp.com/biz/wow-tikka-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/ASKHAgZcX6btQee9Su_rbw/o.jpg
CAVA,"1346 Boylston St, Boston, MA 02215",211,mediterranean Mediterranean salad Salad,4.4,42.34406233955377,-71.09922365623561,$$,(617) 286-8872,02215,https://www.yelp.com/biz/cava-boston-4?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/7YITcO7wNogRNTIpnlUJ4g/o.jpg
Wahlburgers,"132 Brookline Ave, -, Boston, MA 02215",1112,tradamerican American burgers Burgers,3.6,42.34495,-71.10057,$$,(617) 927-6810,02215,https://www.yelp.com/biz/wahlburgers-boston-12?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/sHvxnyCNWzNtmpxmrtgUvQ/o.jpg
Lolita Cocina & Tequila Bar,"271 Dartmouth St, Boston, MA 02116",2583,mexican Mexican lounges Lounges cocktailbars Cocktail Bars,4,42.35069,-71.07736,$$,(617) 369-0931,02116,https://www.yelp.com/biz/lolita-cocina-and-tequila-bar-boston-4?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/tNXiny9PvaOD3q2kPD6mFg/o.jpg
Regina Pizzeria,"1330 Boylston St, Boston, MA 02215",189,pizza Pizza italian Italian,3.8,42.3442548214725,-71.0984469096914,$,(617) 266-9210,02215,https://www.yelp.com/biz/regina-pizzeria-boston-8?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/jBcSLaUifdbGEABxeazPiQ/o.jpg
Bennett's Sandwich Shop,"1348 Boylston St, Boston, MA 02215",136,sandwiches Sandwiches breakfastbrunch Breakfast Brunch cheesesteaks Cheesesteaks,4.3,42.343949,-71.099338,$$,(857) 239-9736,02215,https://www.yelp.com/biz/bennetts-sandwich-shop-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/AygMBgmhc6whUKfkfpcAVw/o.jpg
The Capital Burger,"159 Newbury St, Boston, MA 02116",290,burgers Burgers newamerican New American cocktailbars Cocktail Bars,4.2,42.35087419,-71.07855336,$$,(617) 262-1333,02116,https://www.yelp.com/biz/the-capital-burger-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/DvdgpYSGgRKA7rXeQfQyDQ/o.jpg
Thaitation,"129 Jersey St, Boston, MA 02215",386,thai Thai,3.8,42.3423309326172,-71.0969619750977,$$,(617) 585-9909,02215,https://www.yelp.com/biz/thaitation-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/tyA-_2YR1BRxRwxTPd8f8A/o.jpg
Boston Burger,"1100 Boylston St, Boston, MA 02215",1300,burgers Burgers tradamerican American sandwiches Sandwiches,4.1,42.34691395544883,-71.08851915481056,$$,(857) 233-4560,02215,https://www.yelp.com/biz/boston-burger-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/8Uu_iJU0fxqegjG-8hV71g/o.jpg
Deuxave,"371 Commonwealth Ave, Boston, MA 02115",688,newamerican New American bars Bars french French,4.1,42.349521,-71.089166,$$$,(617) 517-5915,02115,https://www.yelp.com/biz/deuxave-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/HxYz4n-OySr_FhE71D6Ilg/o.jpg
Blaze Pizza,"1282 Boylston St, Ste 122, Boston, MA 02215",306,salad Salad pizza Pizza hotdogs Fast Food,4,42.34461538450058,-71.0969274,$,(617) 297-9585,02215,https://www.yelp.com/biz/blaze-pizza-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/uSxORbxj8jJSk1VKW3hjSw/o.jpg
Saltie Girl,"279 Dartmouth St, Boston, MA 02116",2271,seafood Seafood cocktailbars Cocktail Bars,4.2,42.35116,-71.07758,$$$,(617) 267-0691,02116,https://www.yelp.com/biz/saltie-girl-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/elLp9jUk5pFXWSpuHbWAng/o.jpg
Laughing Monk Cafe,"737 Huntington Ave, Boston, MA 02115",421,sushi Sushi Bars thai Thai,4.4,42.3340845,-71.1053358,$$,(617) 232-8000,02115,https://www.yelp.com/biz/laughing-monk-cafe-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/IVygYB8J6GJIdwp6UUIGSw/o.jpg
Krasi,"48 Gloucester St, Boston, MA 02115",489,mediterranean Mediterranean greek Greek winebars Wine Bars,4.6,42.34872306019752,-71.084041423314,$$,(617) 536-0230,02115,https://www.yelp.com/biz/krasi-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/vcblCw2jwRX9UPle3s_cZw/o.jpg
Cask'n Flagon,"62 Brookline Ave, Boston, MA 02215",742,sportsbars Sports Bars tradamerican American,3.3,42.347299978137,-71.0983470082283,$$,(617) 536-4840,02215,https://www.yelp.com/biz/caskn-flagon-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/54QM9KXUm0qvElJR0f7IBg/o.jpg
Matcha Café Maiko,"115 Jersey St, Boston, MA 02215",263,bubbletea Bubble Tea icecream Ice Cream Frozen Yogurt,4.6,42.34266,-71.09711,$$,(617) 322-5360,02215,https://www.yelp.com/biz/matcha-caf%C3%A9-maiko-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/LojierHOtVj82aAGZFBPpQ/o.jpg
Buttermilk & Bourbon,"160 Commonwealth Ave, Boston, MA 02116",1152,southern Southern bars Bars tapas Tapas Bars,4,42.3513,-71.07864,$$$,(617) 266-1122,02116,https://www.yelp.com/biz/buttermilk-and-bourbon-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/GTjvPTRBa46fUVlmOilDHA/o.jpg
Atlantic Fish,"761 Boylston St, Boston, MA 02116",3184,seafood Seafood rawfood LiveRaw Food cocktailbars Cocktail Bars,4.2,42.3492217873536,-71.0811272917217,$$$,(617) 267-4000,02116,https://www.yelp.com/biz/atlantic-fish-boston-8?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/LIHUAtIXn7ik237FJ6kh9Q/o.jpg
Cheeky Monkey Brewing,"3 Lansdowne St, Boston, MA 02215",319,brewpubs Brewpubs tradamerican American asianfusion Asian Fusion,3.7,42.347339234850814,-71.09481933,$$,(617) 859-0030,02215,https://www.yelp.com/biz/cheeky-monkey-brewing-boston-4?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/Nl92DJi4mUY9kDz-KgoCIw/o.jpg
Gogo ya,"401 Park Dr, Time Out Market, Boston, MA 02215",43,japanese Japanese tacos Tacos,3.8,42.34396,-71.10319,$$,(978) 393-8088,02215,https://www.yelp.com/biz/gogo-ya-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/gMwIBJdMPeCnAR5eOSguWQ/o.jpg
The Salty Pig,"130 Dartmouth St, Boston, MA 02116",1968,newamerican New American italian Italian pizza Pizza,4.2,42.3469,-71.076121,$$,(617) 536-6200,02116,https://www.yelp.com/biz/the-salty-pig-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/y-_CvQAfsT9LFlS72W2wmw/o.jpg
The Banks Seafood and Steak,"406 Stuart St, Boston, MA 02116",282,seafood Seafood cocktailbars Cocktail Bars,4.2,42.34875,-71.07392,$$$,(617) 399-0015,02116,https://www.yelp.com/biz/the-banks-seafood-and-steak-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/6HjAM4fXKczqgIiMdslraQ/o.jpg
Bartaco,"100 Van Ness St, Ste 106, Boston, MA 02215",19,tacos Tacos cocktailbars Cocktail Bars,3.9,42.34472590356805,-71.1000983,,(617) 915-8226,02215,https://www.yelp.com/biz/bartaco-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/30HVPkWeYx9goKwMiqpjZQ/o.jpg
