name,address,review_count,category,rating,Latitude,Longitude,price,display_phone,zip_code,url,image_url
Surya Veg N Dosa,"114 Magazine St, Cambridge, MA 02139",185,indpak Indian fooddeliveryservices Food Delivery Services vegetarian Vegetarian,4.1,42.3598651,-71.1099575,$$,(617) 945-5489,02139,https://www.yelp.com/biz/surya-veg-n-dosa-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/yzAda5P153YRrRXEZnpHMA/o.jpg
Depth N Green,"7 Broad Canal Way, Cambridge, MA 02142",10,indpak Indian cafes Cafes coffee Coffee Tea,4.1,42.36345358653052,-71.08292550000002,,(617) 251-4884,02142,https://www.yelp.com/biz/depth-n-green-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/fZIZ-CsO6vfl_GPpLv3mFQ/o.jpg
Mela,"578 Tremont St, Boston, MA 02118",716,indpak Indian,3.7,42.3432699,-71.0725,$$,(617) 859-4805,02118,https://www.yelp.com/biz/mela-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/iHzNVyy4JciVzx8wv6kviw/o.jpg
Madras Dosa - Cambridge,"22 Eliot St, Cambridge, MA 02138",37,indpak Indian sandwiches Sandwiches,4.4,42.37182,-71.12139,,(617) 714-5261,02138,https://www.yelp.com/biz/madras-dosa-cambridge-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/qBoXEnzOyMUNXv6HQQVksQ/o.jpg
Mirchi Nation-Indian Kitchen,"477 Harvard St, Brookline, MA 02446",20,indpak Indian,4.2,42.347181,-71.128386,,(617) 383-5934,02446,https://www.yelp.com/biz/mirchi-nation-indian-kitchen-brookline?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/-P0IVRkh2_EHqvAi70tF-g/o.jpg
Mumbai Spice,"251 Massachusetts Ave, Boston, MA 02115",254,halal Halal indpak Indian chinese Chinese,3.2,42.34383932657834,-71.0863487550252,$$,(857) 350-4305,02115,https://www.yelp.com/biz/mumbai-spice-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/-NXZalxa1lt2SR7OB9bWPw/o.jpg
Sarma,"249 Pearl St, Somerville, MA 02145",1253,mideastern Middle Eastern tapasmallplates TapasSmall Plates mediterranean Mediterranean,4.4,42.3881803,-71.0955453,$$$,(617) 764-4464,02145,https://www.yelp.com/biz/sarma-somerville?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/ePn6eZTdFMRjlbbORF2dwA/o.jpg
D'Guru Restaurant,"92 Bedford St, Boston, MA 02110",151,indpak Indian halal Halal,3.7,42.353160701666205,-71.0596683355819,$,(617) 319-4392,02110,https://www.yelp.com/biz/d-guru-restaurant-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/90eC2TwIRkLY_mFz0LeA7g/o.jpg
Vaanga,"102 Water St, Boston, MA 02109",113,indpak Indian,3.1,42.35807,-71.05508,,(617) 624-0300,02109,https://www.yelp.com/biz/vaanga-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/yMxiZIWugV6JpSc0oZqIYA/o.jpg
Indian Street Cravings,"Boston, MA 02108",3,indpak Indian foodtrucks Food Trucks,3.3,42.3576719839944,-71.06503508910069,,(978) 707-4447,02108,https://www.yelp.com/biz/indian-street-cravings-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/dJ3n_aR6qeJ0eKrOwZQTPw/o.jpg
Grand India,"1671 Beacon St, Brookline, MA 02445",19,indpak Indian coffee Coffee Tea seafood Seafood,4.7,42.33848580434198,-71.13749631165673,,(617) 879-0544,02445,https://www.yelp.com/biz/grand-india-brookline?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/MedDyTcBsk_5iJRpZ4q7Bg/o.jpg
Nirvana The Taste of India,"1680 Mass Ave, Cambridge, MA 02138",298,indpak Indian cocktailbars Cocktail Bars,4,42.382457,-71.119966,$$,(617) 441-5566,02138,https://www.yelp.com/biz/nirvana-the-taste-of-india-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/B8ptFYxJyd5ubpRaUO7bLw/o.jpg
Tanjore,"878 Massachusetts Ave, Cambridge, MA 02139",15,indpak Indian newamerican New American sportsbars Sports Bars,3.9,42.36769657974786,-71.1078825,,(617) 868-1900,02139,https://www.yelp.com/biz/tanjore-cambridge-4?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/BOYN8s5C6_7Spru3g1OObA/o.jpg
Tiranga Indian Street Food,"17 Beale St, Quincy, MA 02170",26,indpak Indian vegetarian Vegetarian vegan Vegan,3.8,42.267478277313266,-71.01688096392404,,(781) 927-4216,02170,https://www.yelp.com/biz/tiranga-indian-street-food-quincy-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/asz-RsFGJjAnn08sbYRudQ/o.jpg
Bati by Shanti,"80 Causeway St, Boston, MA 02114",3,indpak Indian,4,42.36463,-71.062433,,,02114,https://www.yelp.com/biz/bati-by-shanti-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/97zpzbOGq6-pIlFq3qGsvA/o.jpg
Zuzu Momo,"291 Main St, Everett, MA 02149",181,indpak Indian himalayan HimalayanNepalese bars Bars,4.2,42.410743,-71.062405,$$,(617) 917-8140,02149,https://www.yelp.com/biz/zuzu-momo-everett?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/YJpn1BhvthdN9m4Kx5pHZg/o.jpg
Tikki Masala,"3706 Washington St, Jamaica Plain, MA 02130",215,indpak Indian,3.9,42.300394,-71.113018,$$,(617) 942-2966,02130,https://www.yelp.com/biz/tikki-masala-jamaica-plain?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/ceBHhDVrEkfZnMDgHTH_tg/o.jpg
Himalayan Bistro,"1735 Centre St, West Roxbury, MA 02132",343,himalayan HimalayanNepalese indpak Indian,3.8,42.28744409756548,-71.14974927055233,$$,(617) 325-3500,02132,https://www.yelp.com/biz/himalayan-bistro-west-roxbury-5?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/Ku7Ahy2Ww4f9muHUk6Pg0g/o.jpg
Singh's Roti Shop,"554 Columbia Rd, Dorchester, MA 02125",298,trinidadian Trinidadian,3.9,42.316306039596775,-71.0662012,$,(617) 282-7977,02125,https://www.yelp.com/biz/singhs-roti-shop-dorchester?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/h14tL44kd29RUkrPDaDy6A/o.jpg
Zam Zam,"42 Riverside Ave, Medford, MA 02155",141,indpak Indian halal Halal pakistani Pakistani,4.1,42.4179138243198,-71.1083677411079,$$,(781) 391-1200,02155,https://www.yelp.com/biz/zam-zam-medford?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/lBRz8PZo2tSEL-Z8ieA6gw/o.jpg
Guru The Caterer,"1295 Broadway, Somerville, MA 02144",488,indpak Indian halal Halal,4.3,42.40574,-71.13081,$,(617) 718-0078,02144,https://www.yelp.com/biz/guru-the-caterer-somerville-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/S86qTBUT2EJGFN3pXq9GLw/o.jpg
Shanti Restaurant - Roslindale,"4197 Washington St, Roslindale, MA 02131",196,indpak Indian,4.1,42.2871616763483,-71.1276842865395,$$,(617) 325-3900,02131,https://www.yelp.com/biz/shanti-restaurant-roslindale-roslindale-5?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/MWQti7O_Rs2fsZzF5VZNiw/o.jpg
Vaisakhi Indian Kitchen,"157 Sutherland Rd, Boston, MA 02135",156,indpak Indian,4.2,42.341073,-71.1468205,$$,(617) 487-8941,02135,https://www.yelp.com/biz/vaisakhi-indian-kitchen-boston-2?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/NQidEfCnCqjQGQQ0PEW8dA/o.jpg
India Pavilion,"17 Central Sq, Cambridge, MA 02139",423,indpak Indian,3.5,42.3654119,-71.1045342,$$,(617) 547-7463,02139,https://www.yelp.com/biz/india-pavilion-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/JEmIXIzCcbmp864DwKahuQ/o.jpg
Ali's Roti Restaurant,"1188 Blue Hill Ave, Mattapan, MA 02126",111,trinidadian Trinidadian,4.1,42.2837699,-71.09133,$,(617) 298-9850,02126,https://www.yelp.com/biz/alis-roti-restaurant-mattapan?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/W1MU5HbkTQS4C9DhNKTUqQ/o.jpg
Manosalwa Kabob & Grill,"18 Norwood St, Everett, MA 02149",5,halal Halal indpak Indian pakistani Pakistani,4.2,42.40719,-71.05662,,(617) 389-1800,02149,https://www.yelp.com/biz/manosalwa-kabob-and-grill-everett?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/7lXQyU17X8upNhG73j9VfQ/o.jpg
Silk Road Uyghur Cuisine,"645 Cambridge St, Cambridge, MA 02141",222,chinese Chinese halal Halal asianfusion Asian Fusion,4,42.37211,-71.08712,$$,(617) 945-1909,02141,https://www.yelp.com/biz/silk-road-uyghur-cuisine-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media3.fl.yelpcdn.com/bphoto/nyj2Oj8QlNbsHBtr0JTH6g/o.jpg
Darbar,"130 N Beacon St, Boston, MA 02135",214,pakistani Pakistani halal Halal indpak Indian,3.6,42.3548756245404,-71.1447026208043,$$,(617) 779-8800,02135,https://www.yelp.com/biz/darbar-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/vdDl6LWJ6uy8gCOJ5VS95w/o.jpg
D Coal Pot,"984 Hyde Park Ave, Hyde Park, MA 02136",57,trinidadian Trinidadian,4.3,42.265945,-71.121074,$,(857) 345-9512,02136,https://www.yelp.com/biz/d-coal-pot-hyde-park?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/Cu27ky1y0LEfYTVPc7vnGw/o.jpg
Rami's,"324 Harvard St, Brookline, MA 02446",448,mideastern Middle Eastern kosher Kosher,3.9,42.343383644898,-71.123598210418,$$,(617) 738-3577,02446,https://www.yelp.com/biz/ramis-brookline?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/MCTRQTKxSrF452PE8AKdmQ/o.jpg
Halal Indian Cuisine,"736 Huntington Ave, Boston, MA 02115",144,indpak Indian halal Halal,3.3,42.3338302,-71.1052057,$$,(617) 232-5000,02115,https://www.yelp.com/biz/halal-indian-cuisine-boston?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media2.fl.yelpcdn.com/bphoto/OCgX4lVU-qhaS1WAXdgbMg/o.jpg
JP Roti Shop,"482 Washington St, Boston, MA 02124",50,indpak Indian trinidadian Trinidadian,3.9,42.29465186380808,-71.07176141274904,$$,(617) 825-4860,02124,https://www.yelp.com/biz/jp-roti-shop-boston-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/V5eZGTMqTuNm_X4I9zls1A/o.jpg
Al Wadi,"1249 Vfw Pkwy, West Roxbury, MA 02132",343,lebanese Lebanese,4,42.277212,-71.172695,$$,(617) 325-3254,02132,https://www.yelp.com/biz/al-wadi-west-roxbury-3?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media1.fl.yelpcdn.com/bphoto/tu4msyKLgOnEyJqAZJR-xg/o.jpg
Passage to India,"3 Glassworks Ave, Cambridge, MA 02141",276,indpak Indian seafood Seafood beerbar Beer Bar,3.5,42.37097277515167,-71.07544082537878,$$,(617) 497-6113,02141,https://www.yelp.com/biz/passage-to-india-cambridge?adjust_creative=LZkXjIasaeGxsBSkACtcwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LZkXjIasaeGxsBSkACtcwQ,https://s3-media4.fl.yelpcdn.com/bphoto/Ol9scNbHY06Akqmi0hnmCg/o.jpg
